date,review
il y a 4 ans,"C'est pas mal ! Service rapide et beaucoup de choix possible sur la carte. Attention c'est un peu gras, même si cela ne posera pas de soucis à la grande majorité."
il y a 5 ans,Très bonne chaîne de de fast food avec des produits maison et frais et des Milkshake délicieux. Salle à l'esprit des dinner américain de l'époque en passant même par la tenue professionnels. J'enlève malgré son ça une étoile pour le temps d'attente qui a était de 30 minutes pour 3 Milkshake
il y a 4 ans,Encore un temple de la malbouffe... La file d attente est longue et le service peu rapide. Assez cher quand même... Et des sandwichs rikiki VS la portion de frites qui sert a vous bourrer l'estomac...
il y a 2 ans,Première expérience par hasard et nous avons été ravies. Les burgers sont bons et les Milk shakes un délice. Certe les prix sont un peu plus chers mais ça vaux le détour
il y a 2 ans,"Excellent accueil de Marina pour la commande , avec le sourire et très agréable, c est rare dans un fast food !! Les hamburgers sont bons et le milkshakes aussi , je recommande !"
il y a une semaine,Tout simplement bon
il y a 5 ans,"Excellent burgers, un personnel aimable, des frites fraîches!
Le décor est génial !
Et les prix très resonnable, un doublé cheese avec une frite et une boisson pour 8,45€."
il y a 4 ans,Juste des burgers ...  attente longue (file d'attente + préparation des commandes). Comme tous les steak'n shake :  choix du menu très restreint!!! J'ai mis la moyenne pour le personnel aimable et la propreté du restaurant.
il y a 3 ans,"Dommage a cause du confinement et covid... vente uniquement à emporter
Mais le goût et saveur y sont quand même retrouvés...
J'avais mis 3 étoiles à cause de la covid... …"
il y a un an,"Super endroit pour manger, vous pouvez aussi prendre à emporter le déguster sur la plage tranquillement.
Mais attention au déchet ;)"
il y a 11 mois,service déplorable. notre bippeur a sonné plusieurs fois mais aucune commande. attente interminable pour rien.
il y a un an,Nous avons pris à emporter....les burger sont bons le jalapeno est mon préféré...les milshake plus que correct mais les frites trop molles et trop grasses même si faites maison 🏠 …
il y a 2 ans,"Agréablement surprise par ce fast food en bord de mer,  endroit propre, équipe souriante, les burgers et sutout les frites étaient excellents et un grand coup coeur par les enfants des milshakes .... Je recommande le steak n shake de Borely 👍 …"
il y a 5 ans,"Sans parler de ce qui est propre à la chaîne de restaurants, la nourriture est vraiment très bonne, le lieu est idéalement placé au bord de mer et facile d’accès avec un grand nombres de place de parking à proximité, le personnel est …"
il y a 2 ans,"Super, je commande à chaque fois et je suis pas déçue. Les commandes arrivent encore chaudes et ça c’est pas négligeable… je recommande la recette végétarienne !"
il y a 5 ans,"Pas du tout aimé, mise à part leur original. pas de menu, boisson à part donc cher le repas !!! Et très clivant, interdit aux musulman car pas de poisson ? Et truc marrant rosé 75 cl 24 E,pour un fast food???? Je n'irai plus dans ce lieu."
il y a 2 ans,"Prix corrects, restaurant très propre, personnel agréable, repas excellent, c'est vraiment un super fast food, je recommande vivement"
il y a 2 ans,"De passage sur Marseille, je me suis arrêté dans ce restaurant, et quelle surprise ! Des burgers gourmands et une équipe très sympathique. Je recommande !"
il y a 2 ans,"Très bon accueil souriant.
Produits frais.
Le burger comme les frites étaient bon.
Je recommande ce petit resto"
il y a 2 ans,Tout pareil st très bon et le personnel très avenant et sympathique
il y a un an,Produits de qualité ! Les burgers  délicieux accompagnés de vrais frites ! On mange pour sa faim
il y a 4 ans,Serveurs assez sympa mais bémol sur le milk shake du menu enfant .. seul la vanille est possible.. curieux et impossible de faire changer 😕 donc finalement pas génial …
il y a 2 ans,Restaurant très sympa !! Produits frais et de qualité ! Bien situé et une équipe rapide dans la prise de commande et du service !!
il y a 5 ans,"Très bon très propre ! Mais surtout le +++ : le personnel ! Tjrs disponible, agréable, souriant, qui n'hésite pas à prendre le temps d'expliquer et de présenter les différents produits proposés !"
il y a 4 ans,"Venue ce soir avec mon copain, on a eu un accueil très chaleureux, avec un service rapide. Un garçon du personnel est même venu débarrasser notre plateau. Je recommande."
il y a 9 mois,"Bon produit mais Petit pour le prix.
Boisson dilué a l eau"
il y a un an,Très déçue en ce jour    de la fête du vent où  il y a un nombre inconsiderable de client qui fait la queu     il y a deux personnes en caisse    on a mis 1h pr manger
il y a 2 ans,"Hamburger au top et milkshake aussi, personnel super sympa, je vous me recommande, les frites sont fautes maison."
il y a 4 ans,"Je n’aime pas, les frites on dirait des plante séché, cheddar trop cher 1€ la tranche, pepsi trop sucré, paille pour boisson trop large donc trop de liquide qui vient d’un coup, saucisse trop dur, point positif : ketchup de marque (heinze)"
il y a 5 ans,"Le milk shake et les frites était pas mal, le burger quand à lui un peu moyen..steak de 5 minimètres d'épaisseur,  le pain sans plus, un goût qui ne ma pas vraiment emballé,  je m'attendais à mieux."
il y a 3 ans,Je ne suis pas allé déjeuner. Je suis allé faire un cappuccino et ce n’était même pas l’ombre d’un cappuccino. Il y avait aussi des gens qui se plaignaient de nous ordres.
il y a 2 ans,"Je suis aller hier avec des collègues et c’est vraiment pas mal.
Un grand merci à toi Nadjim pour l’accueil c’était très sympa on a adoré.
À la prochaine"
il y a 3 ans,"Personnel ou stagiaire ?
Ne connait pas les ingrédients des sandwichs proposés.
Sauce barbecue dans hot dog pour enfants …"
il y a un an,Super restaurant le savoir faire du monsieur qui découpe les frite et surprenant et la vitrine brille toujours un plaisir de l’admirer je reviendrai demain superbe expérience
il y a 2 ans,"Bon rapport qualité prix, lieux pas très loin de la mer, conviviale et propre.
Je recommande a 100% mention spéciale pour les milkshakes !!!!"
il y a un an,"Personnel chaleureux et attentionné,  l'accueil est parfait.
La qualité des produits est au rendez-vous, tout est frais, je recommande sans hésiter"
il y a 5 ans,"Mal gérées..ou bien leur stratégie est d'avoir du monde patientant ds la queue !! (??)  Pour attirer les couil...... Pas mal d'employés, mais 2 caisses ouvertes.. Bon, mais trop d'attente..."
il y a un an,Le bacon lover est masterclass et j'ai pécho avec...que demander de plus ? (un supplément signature avec un steak peut être)
il y a 4 ans,"Très bon même si taille des burgers un peu petite... Mais la qualité est là. Prix correct
Bon appétit !"
il y a 3 ans,"Très bon accueil de la part du personnel (souriant, aimable) les prix sont un peu élevé mais par rapport à la quantité et la qualité, ça se vaut largement. Je conseil vivement"
il y a 4 ans,"Moment très agréable, très bon accueil, le personnel avenant! Je recommandes les nouvelles frites cheddars ognon, les burger.... un vrai régal! 😍 et les milkshake sont à tomber (mon petit favoris est le milkshake nutella banane😉). …"
il y a 7 mois,Ça change du Mcdo ou du BK excellent burger
il y a 2 ans,"Chouette endroit.  Personnel jeune et sympathique.
Super milkshakes!
Par contre le café que j'ai commandé était aigre :(. Dommage"
il y a un an,"Excellent fast food de semi luxe avec des employés jeunes, dynamiques et sympas, bien fréquenté en général."
il y a un an,"Toute la famille adore ! La nourriture est de qualité, la limonade exquise et le milk shake délicieux. De plus, le personnel est très agréable."
il y a un an,"C'est la kiffance absolue😍, des bons burgers et un accueil au top. Restez comme vous êtes!!!! …"
il y a 3 ans,"C’était très bon, le personnel très chaleureux ça change des autres fast food, celui-ci est plus haut de gamme je recommande"
il y a 8 mois,Un fast food différents des autres ça change et c bon
il y a 11 mois,"Bon burger, avec un excellent rapport qualité prix."
il y a 3 ans,"Burgers trop petits, frites sans plus et prix élevés. Bien pour les enfants et les petites faims pour pas se ruiner. C'est dommage parce que les burgers sont bons"
il y a 2 ans,"Personnel à l’écoute, attenTIFF et souriant.
Valentin chargé du nettoyage de la salle nous a même ramené des milkshakes.
Toilettes propres.
Je recommande cheers"
il y a 3 ans,"C’est toujours un plaisir d’y retourner.
L’excellente qualité  des burgers, une équipe toujours à l’écoute, un service rapide. …"
il y a 4 ans,"Lieu sympa , plage a proximité, tables propres. Dommage que la terrasse soit côté circulation et béton et occupée par des personnes non clients au lieu.... sinon, personnel sympa et burgers bons."
il y a 11 mois,"Super endroit, tout était très bon je conseille  !!!"
il y a 3 ans,"Burger goût neutre c'est original !Le guacamole n en est pas,c est une simple purée d avocat sans assaisonnement.Fade Ultra fade !"
il y a 3 ans,"Steak n shake borely  une tuerie  jamais  déçu une équipe  au top  , la citronnade on en parle ?😍😍 les frites au bacon  cheddar  la fusée tellement que c'est bon  ... …"
il y a 4 ans,"Les frites sont de plus fines et sèches et les handburger moins bien rempli, le steak de travers, la tranche de tomate trop épaisse. Bref c'est pas la régalade"
il y a un an,"Les délais sont parfois un peu longs mais le personnel est toujours agréable, et les produits sont toujours bons et en quantité satisfaisante"
il y a 2 ans,"Commande effectuée par uber
1 boisson oubliée et aucun nom sur les boites a sandwich....il faut ouvrir tous les burgers pour savoir qui a commandé quoi
Sinon....c est bon"
il y a 4 ans,"Style mc Do et cie, en version améliorée. Avec de véritables milkshakes."
il y a 5 ans,"Bof
Personnellement j'ai pas trop aimer
Les frites sont excellente , le burger double cheese on va dire que j'ai déjà …"
il y a 2 ans,"Très bon restaurant, bien placé, les test Antigeniques a l’entrée facilitent vraiment la chose, je recommande fortement.
(Ps : surtout les milkshakes banane Nutella délicieux )"
il y a 2 ans,"J’ai trouvé que l’animation de Steak ‘n Shake était agréable, j’ai pu découvrir leur milkshake au daim d’ailleurs je vous le recommande !"
il y a 2 ans,"Une nouvelle fois, nous avons eu un problème avec le buzer, il ne sait jamais déclenché. Il a fallu que je me déplace pour être  servi. Manque de sérieux !!!"
il y a un an,"Bon fast-food, le service a été rapide et la nourriture à été bonne."
il y a 4 ans,"Une nouveauté pour moi cela reste simplicime ..que de la viande pas de boisson dans les menus, beaucoup d'attente pour ce que c'est..cela reste bon mais je n'y retournerai pas.."
il y a 2 ans,Milk-shake excellent !! et les prix sont raisonnables pour la qualité !! Mais faire attention car il y a souvent des oublis dans les commande
il y a 5 ans,Quand tu connais pas que tu demande un menu et que la serveuse ne te dit pas que la boisson et en plus et quelle te met une grande boisson surprise sur la note de plus les double cheese avec une rondelle dognion même pas couper une grosse …
il y a 5 ans,"Hamburger très bon, frites maison mais alors gros soucis avec le milkshake caramel ""salé"" aux bretzels = pourquoi des gâteaux apéro, quel intérêt ?? Leurs côté salé peut être !!!!"
il y a 5 ans,"Les burgers sont tres bon tres frais cela dit attention a la ligne car on peut vite en prendre plusieurs,les frites avec leurs sauce sont tres bonnes egalement.Le prix est correct et pour cette qualitée de gout ainsi que de fraicheur de …"
il y a 5 ans,"Le constat est simple, si vous avez plus de budget qu’un mac do alors vous aurez meilleur . Ça reste de la junkfood mais en terme de goût c’est pas mal 👍 …"
il y a 8 mois,Milkshakes au top le personnel top aussi très souriant et réactif
il y a 4 ans,Service un peu long. Les burgers sont un peu cher mais la qualité est bien présente. Les dessert sont très bons
il y a 5 ans,"Les burgers sont tres bons. La frote normale est suffisante. Le hic, c est l animation publicitaire télevisuelle qui ne sert a rien et qui ne montre rien de l amerique."
il y a 4 ans,"Non mais j'adore cet endroit c'est magique mon estomac en redemande lol deuxième passage dans ce restaurant et toujours aussi contente le propre bien entretenu nourriture impeccable ,cela est vraiment dommage que toutes les bonnes choses fasse grossir!"
il y a 10 mois,"Dommage c'était bien mais la juste un bémol concernant la terrasse et les tables vraiment salle, la poubelle extérieure qui pas envi de s'approcher"
il y a 4 ans,"Je déconseille vivement !!!
Nourriture froide alors qu'elle sort tout juste de la cuisine, personnel pas très aimable. Rien avoir avec le shop de Toulon qui lui et juste génial."
il y a un an,"Bon, rapide et à bon prix !

L'accueil est sympathique et les plats sont relativement bon."
il y a 2 ans,"Spéciale dédicace au mec qui a pris ma commande au lieu de la sienne ! T'es trop bête j'avais pris un cheese et toi un truc de ouf
Du coup j'ai bien mangé"
il y a 3 ans,"Bof , pas de distanciation dans la file , j’ai demander cheddar oignons la vendeuse m’a encaisser juste cheddar. Commander 2 milkshakes ils les ont oubliés et quand ji suis retourner on m’a répondu : ah désoler ont vous cherché alors que personne ne me chercher pffffff"
il y a 4 ans,"Alleluia !! Le beyond meat burger est arrivé chez Steak'n Shake. Rien que pour ça le fast est incontournable. Et puis la qualité est généralement là. Oubliez les McDo and quo, S&S c'est la vie."
il y a 5 ans,"Fast food agréable à partager en famille ou entre amis ! Des hamburgers fait à la demande, desfrites faites maisons EXCELLENTES ! On sent que les produits sont frais et l'accueil l'est tout autant !"
il y a 2 ans,"Super expérience ce soir. Bon repas entre collègues avec une super playlist, merci à Lou pour son service au top ! On reviendra !"
il y a 2 ans,"Parfait ! A chaque fois que nous commandons la bas c'est parfait, complet et super bon ! Au top 👌 …"
il y a 3 ans,"Franchement sans plus... pour ce qui est des burgers, la sauce je la cherche encore, le steack était cramé et les frites bourrées d'huile.
Et en plus, ce n'est pas donné.
À éviter."
il y a 3 mois,Tout est de qualité 👌 …
il y a un an,"Super burger !! Service rapide et personnel chaleureux je recommande

Un an plus tard, rien ne change, super 🫶 …"
il y a un an,Trop bon ! service à emporter plutôt rapide
il y a un an,"Des frites pas du tout cuites, quel dommage !
Autrement, l accueil est très bien"
il y a 4 mois,Frites pas du tout cuites!
il y a 2 ans,"Service rapide et efficace, de + les sandwichs sont bons et le système de test mis en place à l’entrée est bien pensé.
Je recommande"
il y a 3 ans,"Restaurant de qualité même par temps de crise sanitaire, personnel au top, burgers excellents, milkshakes savoureux, rien à redire et à refaire sans hésiter"
il y a 5 ans,"Une ambiance américaine et rétro , un accueil souriant et enjoué vous attend . Burgers a la commande , du fait-maison et des milkshakes onctueux !! Un régal pour un dej sur le pouce ou un moment de détente à partager ."
il y a 5 ans,"Jolie salle, milkshake un peu cher mais merveilleux ! Je le reprendrai de sûr. Bonne localisation à côté de la mer. En revanche, service un peu long."
il y a 4 ans,Serveuse très gentille et endroit confort avec terrasse ensoleillée ! Quoi de mieux que de manger un bon burger avec des frites maisons en bord de mer ?
il y a 5 ans,"Je m'attendais a notre Quick de Borély!! Surprise??! Ouiiiiii et agréablement
Excellent resto rapide
Partant de l'accueil jusqu'à l'assiette …"
il y a 5 ans,très bonne qualité supérieure au mac do et autre truc du style juste incomparable la viande et excellente la citronnade faite maison les frites aussi au top
il y a 3 ans,"Vraiment déguelace viande trop, trop cuite grasse et aucune saveur frites froide le chedar à part comment faire le mélange sur du emporter, covid oblige, froid et là réception médiocre, vraiment désus....."
il y a 4 ans,C'est vraiment excellent par contre le gros point noir  c'est l'attente pour passer commande . Une seule file situer devant l'entrée donc on patiente vraiment  beaucoup !!
il y a 4 ans,"Les meilleures frites du monde bon l'hamburher un tout petit peu trop gras , le milkshake très bon ( surtout le spéculos 😚) allez y c'est génial pas comme macdo et tout ça 😑 …"
il y a un an,"Très bon, produits plus naturels que dans les autres fast food"
il y a 5 ans,Pas mal pour déjeuner sur le pouce. Une seule proposition de repas végétarien (une tartine) mais agréablement surprise du résultat (bon et consistant).
il y a un an,Le mek m'a fais peur et ma obligé à mettre un commentaire mais vraiment très bon restaurant
il y a un an,Plus aussi bon que dans mes souvenirs... La différence de prix avec d'autres fast food est moins justifiée
il y a 10 mois,"Les frites.... D'hier peut-être, infectes.
Personnel sympa"
il y a 5 ans,"Les burgers sont bons , les frites aussi merveilleux milk shake au Nutella   mais il ne faut pas être pressé de manger  car l'attente reste très longue ."
il y a un an,tres bonne ambiance match argentine pays bas  très bon burgers et super accueille
il y a 10 mois,"Délicieux, burgers de qualités, service impeccable"
il y a 5 ans,"Très bons burgers avec du choix, frites excellentes fines et bien cuites.
Resto ambiance américaine, bref très bon moment passé."
il y a un an,Sans mentir c'est la première fois que je déguste un milk-shake aussi bon et crémeux un délice
il y a un an,Service très agréable produit de qualité et peu cher je recommande vivement
il y a un an,"Service très mal organisé, attente à très très longue durée et ne rend pas la monnaie exact mais beaucoup moin une horreur je ne reviendrai plus c’est sur."
il y a 4 ans,"J'ai aimé les frites fraîches et burger ""maison"" mais je trouve dommage que leurs formules soient sans les boissons!!!"
il y a un an,Meilleur fast food que j ai jamais coûter et prix vraiment raisonnable
il y a 3 ans,Frites trop cuites servies froides et trop salées. Cher par rapport à la concurrence  pour le même prix la boisson est comprise. Décevant
il y a 4 ans,"EXCELLENT! Les meilleurs burgers de Marseille. Tout est excellent, les frites, le milkshake! Top! Très bon service également."
il y a 5 ans,"Les frites aux top !  Hummm le cheddar coulant,  un délice....
Pas trop d'attente aux caisses... Personnel souriant... Je reviendrai goûter le reste  😉 …"
il y a 5 ans,Super bon un peu gras mais bon par contre les milk shake sont méga bon mais attention faites pas les gourmand plus d un se sont fait avoir par leur taille relativement grand :)
il y a 5 ans,Très bien  ! Jy suis allée avec une copine... rien à dire! Le top c'est quand le chef passe vous demander si tout s'est bien passé !
il y a 4 ans,Bien situé à l'escale Borély frites maison hamburgers de bonne qualité. Le lieu est sympa avec de la bonne musique.
il y a 3 ans,Hamburger était très bon le problème c'est qu'il a fallu qu'il se reprenne trois fois avant de me faire l'hamburger comme je l'ai demandé c'est-à-dire sans oignons
il y a 5 ans,Au top de loin les meilleurs burgers que j'ai jamais mangé. Super bon personnel très acceuillant.
il y a 4 ans,"Lieu idéal pour les amateurs de burgers. Produits frais, frites maison et endroit accueillant. Très bien."
il y a 4 ans,"Super plan BURGER en bord de mer , propre et calme avec de la bonne musique d ambiance
accueil et service tres appréciable …"
il y a 2 ans,"Service rapide et chaleureux. Les burgers sont excellent, la viande parfaitement cuite. Enfin un vrai burger American."
il y a 2 ans,"Service lent, les serveurs se trompent dans les commandes... 30mn d'attente pour 2 menus classique... Dommage..."
il y a un an,"Très bonnes notes  pour la citronnade, les milk-shakes pas trop sucrés; Le service toujours aussi efficace ..What Else ?"
il y a 2 ans,"Très bon fast food, les frites sont excellentes et les burgers meilleurs qu'ailleurs."
il y a 4 ans,"Repas très bon et accessible pour les végétariens 👍🏼 personnel accueillant et souriant
Cependant odeur nauséabonde provenant des toilettes est venue gâcher la moitiée  du repas …"
il y a 3 ans,Burger très bon et copieux changer rien frites maison très bonne et pas grasse tarifs correct mes pas plus
il y a 5 ans,"Frite cheddar : micro portion et juste au dessus, pas partout. Le pain est sec. Celui a plan de campagne est largement mieux"
il y a 2 ans,un peut déçu steak pas trop cuit oignon crue et hamburgers froid les frites bonnes par contre mais l endroit sympa .
il y a 5 ans,"Venu en heures creuses.
Agréablement surpris par le goût des hamburgers (love bacon)
Restaurant propre et personnel disponible.
A voir en plein rush..."
il y a 3 ans,"Rapide, efficace et on s'en lasse pas! Je ne vais pas au fast food à part celui là tellement c'est bon !"
il y a 3 ans,"Personnel accueillant, locaux propres mais le seul bémol est le temps d'attente qui était relativement long comparé au nombre de clients."
il y a 4 ans,Très bon accueil au comptoir. Un peu long pour recevoir la commande. Produits de qualité correcte.
il y a 10 mois,Sans plus je préfèrais de loin quand c'était Quick .
il y a une semaine,Bien
il y a 10 mois,"Très bon
Service rapide même avec les bornes"
il y a un an,Le restaurant est propre et très bon je recommande +++
il y a 2 ans,Hamburger bon mais la fille qui travaille ici nous espionne … elle nous balance alors que nous avons juste jeter un cornichon de 23cm …
il y a 5 ans,"Mieux qu'un mcdoc, bon Burger même si on peu trouver mieux, dommage qu'ils ai enlevé leur bierre IPA de la carte. Citronnade sympa l'été"
il y a 2 ans,"Personnel incompétent, problème pour un verre d'eau non inscrit au menu, steak infame archi cuit et le pain dégouline de graisse. A fuir"
il y a 2 ans,"Des bons burgers, même si depuis quelques années il le sont de moins en moins. Peut être à cause de la rapidité avec laquel ils sont fait.."
il y a 4 ans,"Repas top
Si j avais le resto près de chez moi je ne mettrais plus un pied au Macdo et burger king …"
il y a 4 ans,"2 ême passage aussi décevant que le 1 er en 1/2 heure après paiement milk shake toujours pas fait , la responsable s'est engueulé avec une employée devant les clients quel manque de professionnalisme...."
il y a 2 ans,"Très bonne expérience, service et équipe au top, nourriture très bonne. Je recommande, super ambiance."
il y a 5 ans,Pour 4 menus + 2 petits milkchake 52 euros l'addition est plutôt salé. Pas pour nous .
il y a un an,Lieu propre et des burgers très bon. Personnel très accueillant 😊 …
il y a 4 ans,"Le prix,, les légumes dans le sandwich très froid, le pain très gras et mou comme une éponge, les frittes sans doute surgelé , trop chère, manque de sauce dans le sandwich, je n'irai plus là-bas"
il y a un an,Une très bonne équipe j’adore leur frite une bonne ambiance je recommande 😍😍 …
il y a 5 ans,"Joli restaurant vaste et propre service rapide. Hamburger un peu trop gras, j ai été déçue"
il y a un an,Les burgers sont préparés à la commande et sont très bons. Le personnel est à l'écoute
il y a 10 mois,"Millshakes a tomber, restaurant super propre, je recommande"
il y a un an,Super restaurant ! Personnel très accueillant. Je recommande.
il y a 2 ans,Une enseigne qui a la prétention de faire de la qualité mais franchement j’ai jamais mangé hamburger aussi degeu.
il y a 5 ans,"Très bon fast food, les burgers ont vraiment des têtes de burger, et les milkshakes sont excellent. Seul bémol, le prix reste un peu cher pour un fast food"
il y a 4 ans,"Nikel
Burger un peu petit
Milshake bien consistant …"
il y a un an,Très bon .c est frais tout est fait maison.bravo.
il y a 10 mois,"G É N I A L
Le service est top malgré l’installation des bornes"
il y a un an,"Meilleur burger que j ai mangé depuis des lustres.
Mac do et compagnie devraient prendre des cours....."
il y a 2 ans,"Endroit très jolie, propre, contrôle du pass sanitaire a l entrée. Vendeurs gentils, rapides et serviables."
il y a 4 ans,Super un peu plus cher que les mac do ou autre enseigne mais cest un pure régale et puis pas mal de chose et fait maison une équipe super super au top
il y a 5 ans,"Très bon surtout les frites mais le milk shake moyen, trop sucré pour ma part"
il y a 3 ans,"Écoeurant
Aucun respect pour les clients
Commande reçu n'importe comment …"
il y a 4 ans,"Rien à dire sur le service, personnel très agréable. Mais les tables étaient mal nettoyées et les toilettes dans un état déplorable !"
il y a 2 ans,Tres bon les burger son bien réaliser le personnels dévouer et souriant
il y a 5 ans,"Cher , petit burger mais très bon , lampe trop basse , toillette nauséabonde , accueil moyen par contre les frites sont excellentes et copieuse ."
il y a 10 mois,"Délicieux, j’y retournerai sans doute !"
il y a 4 ans,Super burger et frites fraîches maison. Ça change et c'est bon.  Goûtez le cheddar fondu et le bacon grillé dans les frites. Miam !!
il y a 4 ans,"Rapport qualité/ quantité/ prix pas au rdv... Steak de 2mm d'épaisseur, frites basique à la McDo.... Vraiment pas ouf"
il y a 4 ans,Je suis végétarienne et il y avait qu'un seul plat disponible. Par contre des milkshakes sont délicieux !
il y a 3 ans,"c’est un excellent restau, avec d’excellent burger et le personnel au top"
il y a 4 ans,"L'endroit est très sympa et propre, à la caisse une caissière très très aimable qui s'appelle Maeva, grâce à elle je mets 5 étoiles"
il y a 5 ans,"Les burgers sont bonnes, j'aime bien la combinaison milkshake vanille/frites. Bon rapport qualité/prix."
il y a 4 ans,Personnel très agréable et on a apprécier cette restauration rapide donc  le milkshake qui change de mc do et compagnies
il y a 4 ans,"Comme d'hab chez eux, bon burger...... Par contre la clientèle laisse à désiré en fonction des heures."
il y a 10 mois,"Super équipe, cadre agréable, je recommande vivement"
il y a 2 ans,"Bonne expérience,  Milk shake excellent,  hamburger qui sort de l'ordinaire."
il y a 2 ans,"Bonne accueil, ambiance, prix, pression et un super burger!"
il y a 3 ans,Je n'y vais que pour faire plaisir à mes enfants. Tout est trop gras. Les tables extérieures étaient toutes sales 😨 …
il y a 2 ans,"Mon fast food préféré, des burgers super bons et des milkshake au top !"
il y a 4 ans,Pas mal du tout ! ...ça change un peu des autres chaînes de fast-food surtout l'accueil !
il y a 2 ans,"Restauration rapide, personnel à l'écoute, salle propre, les sandwichs ne sont pas donnés mais ils sont bons ..."
il y a 2 ans,"Je suis actuellement dans ce restaurant, il est 13h38 et je suis arrivée à 12h. Je n'ai toujours pas ma commande. Sos"
il y a 4 ans,"Correct
Mais encore un fastfood comme les autres quelque burger qui ce démarque, mais sa reste des burger plutôt gras, mais quand même bon"
il y a 4 ans,Burger de qualité et frite faites maison a un prix raisonnable. Serveur/Serveuses très sourient.e.s
il y a 4 ans,C'es vrai que le Milk shake est top mais peut etre simplemnt parce qu'il est fait avec du lait entier non ?
il y a un an,"Je me suis régalé, personne agréable, milkshake délicieux, je recommande à 800%"
il y a 2 ans,Burgers de super bonne qualité et Milk shake aussi. Je recommande.
il y a 2 ans,"Service rapide et Hamburger de qualité. 🍔👌
Les frites sont très bonnes 😋 …"
il y a un an,Très bon service et serveur très accueillant je recommande
il y a 3 ans,"Bon accueil par ce temps de crise sanitaire!
Burgers goûteux. On reviendra certainement"
il y a 2 ans,"Bon dans la gamme  des fast food.
Restaurant propre et bien situé à l'Escale Borely"
il y a 4 ans,Très bon (surtout les milkshakes) mais un tout petit peu cher mais ça vaut le coup
il y a un an,"Très bon restaurant, propre et accueillant je recommande vivement"
il y a 4 ans,"Très bon burger et frites maison , mega bémol  pour l'attente , en plein rush trop peu de personnels !!!incompréhensible"
il y a 3 ans,"C'était très bon. Super accueil, respect d'hygiène vis à vis du covid. Rien a dire !"
il y a 4 ans,"pas mal, très bons milk shake et la citronnade est pas mal non plus, personnel accueillant"
il y a 4 ans,Très bon burger mais le personnel n'est pas du tout sympa...
il y a 5 ans,Bon rapport qualité prix steak bon et service rapide largement mieux que beaucoup d enseigne connu
il y a un an,Super sympa! Les hamburgers et les milkshakes sont tops!
il y a 4 ans,"Tables dégueulasse, commande très longue, attente de la commande aussi longue, pas assez de choix pour juste 1 hamburger qui est beaucoup trop cher a l'unité"
il y a 5 ans,"Super cher pour ce que c est
Hamburger correct sans plus et petit
Friyes grasses et super salées"
il y a 5 ans,"Burger au dessus de McDo,frites très bonnes et  service une fois commandé rapide. Le plus abordable dans le coin."
il y a 4 ans,Un des plus mauvais burger que j’ai mangé. La viande est sec et grillé et le burger manque de gout.
il y a un an,"En bord de mer, emplacement idéal pour savourer des produits de qualité"
il y a 2 ans,Super gentils. Au top. Bonne ambiance. Frites avec des vraies patates.
il y a 4 ans,"Superbe accueil et excellent hamburger et frites maison !
Je recommande 👌 …"
il y a un an,"Super bon , personnel sympa , lieu propre rien à redire valeur sur"
il y a 4 ans,"Super bon, je vous conseille les burger et les milkshakes ! Seul bémol : le prix .. (prix abordable -)"
il y a 2 ans,Burgers de qualité très goutu personnel très agréable je recommande cette adresse !
il y a un an,"Très bonne accueil, le personnel très respectueux, service très rapide je reviendrai"
il y a 4 ans,Fast food de qualité. Dommage qu'il n'y est pas une petite aire de jeux pour enfant comme dans la précédente franchise.
il y a 2 ans,"Qualité du burger veggie au top ! Frites excellents, un bon fastfood 👌 …"
il y a un an,"Très très bons burger, bonne qualité prix et bonne ambiance"
il y a 4 ans,"Burgers et frites délicieuse, sièges très confortable, bonne ambiance, toilette très propre, vraiment top!"
il y a 4 ans,"Menus très bons, personnel accueillant ;
Endroit parfait pour les débuts de soirée."
il y a 3 ans,service rapide avec le sourire ce qui est rare de nos jours.J'adore leurs frites
il y a 2 ans,Super j'aime beaucoup.. à emporter au bord de mer c le top... le personnel super sympa  🤗 …
il y a un an,Frite excellente et personnel au top
il y a 5 ans,Frais et délicieux c'est propre et les équipier courtois. Meilleur fast food que je connaisse !!!
il y a 2 ans,Restaurant propre ! Les milkshake incroyable ! Pas du tout déçu !
il y a 2 ans,"Très bonne dégustation  ,  endroit propre .
Personnel sympathique"
il y a 4 ans,Si vous voulez manger de la restauration rapide de qualité c'est le lieu idéal...
il y a 3 ans,Meilleur steaknshake de Marseille et surtout le personnel au top du top vous ne serez pas déçu 😉👍🏽 …
il y a 4 ans,"Une expérience exceptionnelle,  du goût,  un très bon accueil,  tout cela dans un cadre très sympathique et propre!!!!
Je recommande vivement!!!!!"
il y a 2 ans,On y mange très bien mais toilettes pas propres du tout.
il y a 2 ans,Bon petit double bacon avec ma compagne cet après-midi très bon service
il y a 5 ans,De très bon burger mais le bacon est pas terrible et le service est lent
il y a 5 ans,"Service un peu compliqué, mais fast food qui change avec des recettes créatives!
Très bon Milkshake"
il y a 3 ans,Pas beaucoup meilleur que mcdo et beaucoup d'attente. Par contre milk shake très bons
il y a 11 mois,"Au top !
personnel adorable
je recommande !"
il y a un an,"Bien placé, propre, ingrédients de qualité et personnel agréable"
il y a 2 ans,"Pas mal, un peu cher mais cela change de Mcdo ou BK"
il y a un an,"C'était bien sans plus
Bonne qualité, bon prix"
